[Measurement conditions]
Sample identification,NaCl_TT_500
93.115961960,176.0
93.137694840,153.0
93.159427720,149.0
93.181160600,128.0
93.202893480,169.0
93.224626360,153.0
93.246359240,157.0
93.268092120,166.0
93.289825000,131.0
93.311557880,152.0
93.333290760,140.0
93.355023640,144.0
93.376756520,157.0
93.398489400,160.0
93.420222280,173.0
93.441955160,142.0
93.463688040,163.0
93.485420920,158.0
93.507153800,131.0
93.528886680,156.0
93.550619560,135.0
93.572352440,135.0
93.594085320,166.0
93.615818200,154.0
93.637551080,153.0
93.659283960,158.0
93.681016840,165.0
93.702749720,144.0
93.724482600,141.0
93.746215480,170.0
93.767948360,157.0
93.789681240,150.0
93.811414120,141.0
93.833147000,140.0
93.854879880,138.0
93.876612760,136.0
93.898345640,136.0
93.920078520,145.0
93.941811400,155.0
93.963544280,181.0
93.985277160,147.0
94.007010040,148.0
94.028742920,148.0
94.050475800,141.0
94.072208680,173.0
94.093941560,179.0
94.115674440,147.0
94.137407320,152.0
94.159140200,137.0
94.180873080,126.0
94.202605960,153.0
94.224338840,151.0
94.246071720,161.0
94.267804600,144.0
94.289537480,164.0
94.311270360,173.0
94.333003240,167.0
94.354736120,155.0
94.376469000,170.0
94.398201880,157.0
94.419934760,153.0
94.441667640,137.0
94.463400520,141.0
94.485133400,142.0
94.506866280,147.0
94.528599160,145.0
94.550332040,162.0
94.572064920,155.0
94.593797800,178.0
94.615530680,143.0
94.637263560,127.0
94.658996440,141.0
94.680729320,177.0
94.702462200,151.0
94.724195080,181.0
94.745927960,146.0
94.767660840,151.0
94.789393720,161.0
94.811126600,192.0
94.832859480,163.0
94.854592360,137.0
94.876325240,149.0
94.898058120,153.0
94.919791000,154.0
94.941523880,151.0
94.963256760,154.0
94.984989640,146.0
95.006722520,162.0
95.028455400,147.0
95.050188280,137.0
95.071921160,166.0
95.093654040,161.0
95.115386920,156.0
95.137119800,168.0
95.158852680,171.0
95.180585560,148.0
95.202318440,159.0
95.224051320,155.0
95.245784200,159.0
95.267517080,146.0
95.289249960,169.0
95.310982840,139.0
95.332715720,149.0
95.354448600,163.0
95.376181480,170.0
95.397914360,159.0
95.419647240,138.0
95.441380120,164.0
95.463113000,165.0
95.484845880,162.0
95.506578760,159.0
95.528311640,163.0
95.550044520,168.0
95.571777400,190.0
95.593510280,158.0
95.615243160,216.0
95.636976040,145.0
95.658708920,158.0
95.680441800,152.0
95.702174680,162.0
95.723907560,160.0
95.745640440,152.0
95.767373320,159.0
95.789106200,161.0
95.810839080,152.0
95.832571960,154.0
95.854304840,161.0
95.876037720,155.0
95.897770600,152.0
95.919503480,165.0
95.941236360,165.0
95.962969240,174.0
95.984702120,148.0
96.006435000,145.0
96.028167880,151.0
96.049900760,173.0
96.071633640,154.0
96.093366520,176.0
96.115099400,176.0
96.136832280,164.0
96.158565160,143.0
96.180298040,164.0
96.202030920,164.0
96.223763800,148.0
96.245496680,138.0
96.267229560,144.0
96.288962440,161.0
96.310695320,173.0
96.332428200,159.0
96.354161080,145.0
96.375893960,146.0
96.397626840,173.0
96.419359720,162.0
96.441092600,168.0
96.462825480,138.0
96.484558360,159.0
96.506291240,138.0
96.528024120,163.0
96.549757000,157.0
96.571489880,170.0
96.593222760,157.0
96.614955640,170.0
96.636688520,184.0
96.658421400,165.0
96.680154280,149.0
96.701887160,159.0
96.723620040,166.0
96.745352920,158.0
96.767085800,166.0
96.788818680,160.0
96.810551560,155.0
96.832284440,167.0
96.854017320,153.0
96.875750200,141.0
96.897483080,150.0
96.919215960,180.0
96.940948840,176.0
96.962681720,168.0
96.984414600,172.0
97.006147480,184.0
97.027880360,167.0
97.049613240,153.0
97.071346120,158.0
97.093079000,172.0
97.114811880,149.0
97.136544760,161.0
97.158277640,146.0
97.180010520,161.0
97.201743400,170.0
97.223476280,168.0
97.245209160,159.0
97.266942040,162.0
97.288674920,154.0
97.310407800,149.0
97.332140680,157.0
97.353873560,158.0
97.375606440,147.0
97.397339320,154.0
97.419072200,175.0
97.440805080,157.0
97.462537960,146.0
97.484270840,176.0
97.506003720,148.0
97.527736600,142.0
97.549469480,147.0
97.571202360,159.0
97.592935240,125.0
97.614668120,158.0
97.636401000,155.0
97.658133880,142.0
97.679866760,145.0
97.701599640,177.0
97.723332520,164.0
97.745065400,160.0
97.766798280,155.0
97.788531160,141.0
97.810264040,170.0
97.831996920,149.0
97.853729800,152.0
97.875462680,151.0
97.897195560,176.0
97.918928440,168.0
97.940661320,152.0
97.962394200,177.0
97.984127080,165.0
98.005859960,164.0
98.027592840,154.0
98.049325720,162.0
98.071058600,155.0
98.092791480,151.0
98.114524360,127.0
98.136257240,182.0
98.157990120,130.0
98.179723000,152.0
98.201455880,160.0
98.223188760,142.0
98.244921640,132.0
98.266654520,151.0
98.288387400,186.0
98.310120280,161.0
98.331853160,171.0
98.353586040,136.0
98.375318920,162.0
98.397051800,145.0
98.418784680,177.0
98.440517560,152.0
98.462250440,192.0
98.483983320,163.0
98.505716200,143.0
98.527449080,165.0
98.549181960,148.0
98.570914840,168.0
98.592647720,154.0
98.614380600,172.0
98.636113480,150.0
98.657846360,150.0
98.679579240,183.0
98.701312120,165.0
98.723045000,161.0
98.744777880,156.0
98.766510760,190.0
98.788243640,179.0
98.809976520,172.0
98.831709400,144.0
98.853442280,156.0
98.875175160,168.0
98.896908040,144.0
98.918640920,154.0
98.940373800,146.0
98.962106680,172.0
98.983839560,178.0
99.005572440,161.0
99.027305320,170.0
99.049038200,167.0
99.070771080,129.0
99.092503960,142.0
99.114236840,151.0
99.135969720,150.0
99.157702600,157.0
99.179435480,164.0
99.201168360,175.0
99.222901240,151.0
99.244634120,151.0
99.266367000,175.0
99.288099880,152.0
99.309832760,154.0
99.331565640,153.0
99.353298520,160.0
99.375031400,142.0
99.396764280,155.0
99.418497160,166.0
99.440230040,141.0
99.461962920,174.0
99.483695800,148.0
99.505428680,170.0
99.527161560,161.0
99.548894440,158.0
99.570627320,154.0
99.592360200,174.0
99.614093080,154.0
99.635825960,159.0
99.657558840,181.0
99.679291720,170.0
99.701024600,179.0
99.722757480,151.0
99.744490360,168.0
99.766223240,182.0
99.787956120,177.0
99.809689000,159.0
99.831421880,169.0
99.853154760,188.0
99.874887640,185.0
99.896620520,164.0
99.918353400,172.0
99.940086280,178.0
99.961819160,155.0
99.983552040,177.0
100.005284920,160.0
100.027017800,171.0
100.048750680,169.0
100.070483560,138.0
100.092216440,178.0
100.113949320,140.0
100.135682200,174.0
100.157415080,175.0
100.179147960,160.0
100.200880840,151.0
100.222613720,156.0
100.244346600,192.0
100.266079480,160.0
100.287812360,154.0
100.309545240,164.0
100.331278120,165.0
100.353011000,155.0
100.374743880,154.0
100.396476760,206.0
100.418209640,199.0
100.439942520,207.0
100.461675400,176.0
100.483408280,179.0
100.505141160,189.0
100.526874040,179.0
100.548606920,189.0
100.570339800,177.0
100.592072680,180.0
100.613805560,172.0
100.635538440,212.0
100.657271320,196.0
100.679004200,197.0
100.700737080,198.0
100.722469960,199.0
100.744202840,188.0
100.765935720,233.0
100.787668600,226.0
100.809401480,245.0
100.831134360,226.0
100.852867240,263.0
100.874600120,246.0
100.896333000,268.0
100.918065880,304.0
100.939798760,332.0
100.961531640,350.0
100.983264520,364.0
101.004997400,439.0
101.026730280,468.0
101.048463160,556.0
101.070196040,681.0
101.091928920,781.0
101.113661800,964.0
101.135394680,1052.0
101.157127560,1029.0
101.178860440,1042.0
101.200593320,1010.0
101.222326200,890.0
101.244059080,853.0
101.265791960,733.0
101.287524840,622.0
101.309257720,538.0
101.330990600,493.0
101.352723480,492.0
101.374456360,533.0
101.396189240,484.0
101.417922120,542.0
101.439655000,568.0
101.461387880,607.0
101.483120760,677.0
101.504853640,704.0
101.526586520,694.0
101.548319400,629.0
101.570052280,587.0
101.591785160,469.0
101.613518040,427.0
101.635250920,425.0
101.656983800,370.0
101.678716680,334.0
101.700449560,266.0
101.722182440,245.0
101.743915320,266.0
101.765648200,270.0
101.787381080,237.0
101.809113960,228.0
101.830846840,216.0
101.852579720,216.0
101.874312600,218.0
101.896045480,218.0
101.917778360,193.0
101.939511240,217.0
101.961244120,191.0
101.982977000,185.0
102.004709880,177.0
102.026442760,199.0
102.048175640,182.0
102.069908520,164.0
102.091641400,171.0
102.113374280,177.0
102.135107160,180.0
102.156840040,182.0
102.178572920,193.0
102.200305800,203.0
102.222038680,178.0
102.243771560,181.0
102.265504440,196.0
102.287237320,176.0
102.308970200,189.0
102.330703080,177.0
102.352435960,173.0
102.374168840,166.0
102.395901720,183.0
102.417634600,163.0
102.439367480,198.0
102.461100360,186.0
102.482833240,164.0
102.504566120,181.0
102.526299000,190.0
102.548031880,182.0
102.569764760,161.0
102.591497640,160.0
102.613230520,194.0
102.634963400,190.0
102.656696280,181.0
102.678429160,195.0
102.700162040,199.0
102.721894920,147.0
102.743627800,174.0
102.765360680,168.0
102.787093560,187.0
102.808826440,188.0
102.830559320,179.0
102.852292200,184.0
102.874025080,168.0
102.895757960,163.0
102.917490840,190.0
102.939223720,178.0
102.960956600,177.0
102.982689480,158.0
103.004422360,176.0
103.026155240,162.0
103.047888120,190.0
103.069621000,154.0
103.091353880,186.0
103.113086760,192.0
103.134819640,182.0
103.156552520,186.0
103.178285400,183.0
103.200018280,202.0
103.221751160,184.0
103.243484040,141.0
103.265216920,184.0
103.286949800,183.0
103.308682680,187.0
103.330415560,181.0
103.352148440,174.0
103.373881320,196.0
103.395614200,170.0
103.417347080,161.0
103.439079960,180.0
103.460812840,159.0
103.482545720,159.0
103.504278600,173.0
103.526011480,159.0
103.547744360,179.0
103.569477240,153.0
103.591210120,177.0
103.612943000,185.0
103.634675880,175.0
103.656408760,174.0
103.678141640,181.0
103.699874520,166.0
103.721607400,169.0
103.743340280,150.0
103.765073160,179.0
103.786806040,178.0
103.808538920,161.0
103.830271800,196.0
103.852004680,179.0
103.873737560,156.0
103.895470440,186.0
103.917203320,165.0
103.938936200,168.0
103.960669080,182.0
103.982401960,172.0
104.004134840,140.0
104.025867720,151.0
104.047600600,161.0
104.069333480,189.0
104.091066360,165.0
104.112799240,168.0
104.134532120,171.0
104.156265000,159.0
104.177997880,183.0
104.199730760,159.0
104.221463640,183.0
104.243196520,175.0
104.264929400,180.0
104.286662280,187.0
104.308395160,184.0
104.330128040,161.0
104.351860920,167.0
104.373593800,184.0
104.395326680,173.0
104.417059560,175.0
104.438792440,165.0
104.460525320,155.0
104.482258200,170.0
104.503991080,173.0
104.525723960,144.0
104.547456840,184.0
104.569189720,147.0
104.590922600,186.0
104.612655480,182.0
104.634388360,206.0
104.656121240,159.0
104.677854120,158.0
104.699587000,188.0
104.721319880,182.0
104.743052760,188.0
104.764785640,170.0
104.786518520,161.0
104.808251400,160.0
104.829984280,175.0
104.851717160,178.0
104.873450040,167.0
104.895182920,184.0
104.916915800,165.0
104.938648680,147.0
104.960381560,179.0
104.982114440,189.0
105.003847320,183.0
105.025580200,187.0
105.047313080,187.0
105.069045960,166.0
105.090778840,193.0
105.112511720,178.0
105.134244600,182.0
105.155977480,207.0
105.177710360,198.0
105.199443240,177.0
105.221176120,194.0
105.242909000,188.0
105.264641880,177.0
105.286374760,167.0
105.308107640,185.0
105.329840520,183.0
105.351573400,189.0
105.373306280,198.0
105.395039160,200.0
105.416772040,176.0
105.438504920,184.0
105.460237800,191.0
105.481970680,169.0
105.503703560,185.0
105.525436440,179.0
105.547169320,189.0
105.568902200,161.0
105.590635080,202.0
105.612367960,202.0
105.634100840,191.0
105.655833720,179.0
105.677566600,195.0
105.699299480,167.0
105.721032360,188.0
105.742765240,170.0
105.764498120,176.0
105.786231000,184.0
105.807963880,219.0
105.829696760,207.0
105.851429640,204.0
105.873162520,218.0
105.894895400,186.0
105.916628280,206.0
105.938361160,189.0
105.960094040,185.0
105.981826920,187.0
106.003559800,175.0
106.025292680,179.0
106.047025560,181.0
106.068758440,194.0
106.090491320,210.0
106.112224200,179.0
106.133957080,204.0
106.155689960,159.0
106.177422840,181.0
106.199155720,205.0
106.220888600,188.0
106.242621480,183.0
106.264354360,168.0
106.286087240,191.0
106.307820120,181.0
106.329553000,175.0
106.351285880,182.0
106.373018760,169.0
106.394751640,195.0
106.416484520,190.0
106.438217400,187.0
106.459950280,180.0
106.481683160,195.0
106.503416040,193.0
106.525148920,213.0
106.546881800,182.0
106.568614680,201.0
106.590347560,177.0
106.612080440,178.0
106.633813320,163.0
106.655546200,185.0
106.677279080,195.0
106.699011960,158.0
106.720744840,194.0
106.742477720,184.0
106.764210600,185.0
106.785943480,175.0
106.807676360,177.0
106.829409240,192.0
106.851142120,211.0
106.872875000,222.0
106.894607880,174.0
106.916340760,201.0
106.938073640,174.0
106.959806520,167.0
106.981539400,177.0
107.003272280,212.0
107.025005160,215.0
107.046738040,184.0
107.068470920,205.0
107.090203800,204.0
107.111936680,191.0
107.133669560,205.0
107.155402440,176.0
107.177135320,161.0
107.198868200,218.0
107.220601080,216.0
107.242333960,208.0
107.264066840,191.0
107.285799720,188.0
107.307532600,231.0
107.329265480,198.0
107.350998360,208.0
107.372731240,219.0
107.394464120,215.0
107.416197000,205.0
107.437929880,228.0
107.459662760,223.0
107.481395640,201.0
107.503128520,223.0
107.524861400,230.0
107.546594280,233.0
107.568327160,257.0
107.590060040,262.0
107.611792920,243.0
107.633525800,280.0
107.655258680,329.0
107.676991560,311.0
107.698724440,316.0
107.720457320,364.0
107.742190200,376.0
107.763923080,442.0
107.785655960,420.0
107.807388840,405.0
107.829121720,442.0
107.850854600,397.0
107.872587480,348.0
107.894320360,308.0
107.916053240,339.0
107.937786120,360.0
107.959519000,302.0
107.981251880,316.0
108.002984760,279.0
108.024717640,289.0
108.046450520,287.0
108.068183400,280.0
108.089916280,280.0
108.111649160,284.0
108.133382040,313.0
108.155114920,342.0
108.176847800,308.0
108.198580680,324.0
108.220313560,291.0
108.242046440,308.0
108.263779320,298.0
108.285512200,292.0
108.307245080,263.0
108.328977960,261.0
108.350710840,285.0
108.372443720,233.0
108.394176600,242.0
108.415909480,205.0
108.437642360,226.0
108.459375240,222.0
108.481108120,232.0
108.502841000,222.0
108.524573880,246.0
108.546306760,220.0
108.568039640,233.0
108.589772520,222.0
108.611505400,203.0
108.633238280,184.0
108.654971160,201.0
108.676704040,184.0
108.698436920,222.0
108.720169800,213.0
108.741902680,184.0
108.763635560,220.0
108.785368440,195.0
108.807101320,183.0
108.828834200,222.0
108.850567080,223.0
108.872299960,202.0
108.894032840,212.0
108.915765720,184.0
108.937498600,238.0
108.959231480,225.0
108.980964360,182.0
109.002697240,209.0
109.024430120,216.0
109.046163000,209.0
109.067895880,187.0
109.089628760,260.0
109.111361640,217.0
109.133094520,224.0
109.154827400,214.0
109.176560280,234.0
109.198293160,227.0
109.220026040,265.0
109.241758920,238.0
109.263491800,235.0
109.285224680,233.0
109.306957560,244.0
109.328690440,211.0
109.350423320,270.0
109.372156200,240.0
109.393889080,278.0
109.415621960,229.0
109.437354840,248.0
109.459087720,276.0
109.480820600,231.0
109.502553480,281.0
109.524286360,287.0
109.546019240,282.0
109.567752120,301.0
109.589485000,309.0
109.611217880,306.0
109.632950760,364.0
109.654683640,312.0
109.676416520,353.0
109.698149400,382.0
109.719882280,382.0
109.741615160,443.0
109.763348040,433.0
109.785080920,464.0
109.806813800,477.0
109.828546680,575.0
109.850279560,641.0
109.872012440,686.0
109.893745320,800.0
109.915478200,932.0
109.937211080,1093.0
109.958943960,1211.0
109.980676840,1399.0
110.002409720,1670.0
